Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
1.0,17.0,1.0,9500.0,1.0,1.0,142.0,1.0,38.0,37.0,9.0,8.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,12.583333333333334,0.0,0.0,8.0,8.0,7.0,12.671428571428573,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,126.0,1.0,12.0,37.0,5.0,9.0,121.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,6.0,13.731666666666667,0.0,0.0,8.0,10.0,7.0,13.771428571428572,0.0,12.4,0.5,1.79,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,4.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,8.0,6.0,12.875,0.0,0.0,6.0,14.0,5.0,12.142857142857142,0.0,16.2,0.3,-0.92,Enrolled
1.0,42.0,1.0,9070.0,1.0,1.0,162.5,1.0,37.0,25.0,0.0,4.0,148.5,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,10.0,14.0,8.0,14.625,0.0,0.0,7.0,7.0,5.0,13.4,0.0,9.4,-0.8,-3.12,Dropout
1.0,42.0,1.0,9147.0,1.0,1.0,130.0,1.0,34.0,34.0,16.5,16.5,109.8,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,3.0,3.0,0.0,7.3999999999999995,0.0,0.0,2.0,2.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,133.0,1.0,19.0,19.0,9.0,9.0,119.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,8.9,1.4,3.51,Graduate
1.0,42.0,1.0,9500.0,1.0,1.0,122.0,1.0,3.0,3.0,2.0,2.0,122.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,8.0,11.0,6.0,12.491666666666667,0.0,0.0,8.0,11.0,6.0,12.491666666666667,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,8378.5,1.0,1.0,138.0,1.0,1.0,3.0,4.0,4.0,147.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,10.0,12.0,10.5,13.666666666666666,0.0,0.0,10.0,12.0,11.0,14.166666666666666,0.0,8.9,1.4,3.51,Graduate
1.0,17.0,1.0,9085.0,1.0,1.0,162.5,1.0,37.0,37.0,9.0,9.0,150.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,13.0,6.0,16.0,0.0,0.0,6.0,8.0,6.0,14.5,0.0,15.5,2.8,-4.06,Graduate
1.0,44.0,1.0,9085.0,1.0,1.0,150.0,1.0,19.0,37.0,4.0,7.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,14.142857142857142,0.0,0.0,6.0,7.0,6.0,13.0,0.0,13.9,-0.3,0.79,Graduate
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,19.0,19.0,16.5,16.5,131.5,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,9.0,6.0,11.833333333333334,0.0,0.0,6.0,9.0,4.0,13.75,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,144.0,1.0,1.0,1.0,3.0,5.0,127.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,6.0,13.0,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,1.0,9070.0,1.0,1.0,118.0,1.0,38.0,19.0,9.0,3.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,3.5,9238.0,1.0,1.0,102.5,1.0,37.0,19.0,9.0,7.0,119.9,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,10.0,16.0,9.0,10.88888888888889,0.0,0.0,10.0,16.0,4.0,11.25,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,2.0,9773.0,1.0,1.0,133.0,1.0,19.0,38.0,5.0,0.0,133.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,1.0,13.0,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,17.0,1.0,9670.0,1.0,1.0,133.1,1.0,1.0,19.0,16.5,16.5,140.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,6.0,6.0,16.0,0.0,13.9,-0.3,0.79,Graduate
1.0,5.0,2.0,9853.0,1.0,1.0,124.0,1.0,19.0,19.0,3.0,3.0,113.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,12.0,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,8378.5,1.0,1.0,127.0,1.0,37.0,38.0,9.0,9.0,120.7,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,39.0,1.0,9147.0,1.0,1.0,133.1,1.0,19.0,19.0,9.0,9.0,119.8,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,9.0,5.0,12.0,0.0,0.0,5.0,5.0,5.0,10.2,0.0,11.1,0.6,2.02,Enrolled
1.0,39.0,1.0,9991.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,121.8,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,18.0,1.0,8378.5,1.0,1.0,110.0,1.0,19.0,2.0,5.0,5.0,117.7,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9147.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,8.0,2.0,11.0,0.0,0.0,5.0,6.0,4.0,11.5,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,1.0,9003.0,1.0,1.0,120.0,1.0,1.0,1.0,4.0,10.0,134.4,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,7.0,6.0,15.714285714285714,0.0,0.0,6.0,10.0,6.0,15.9,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,34.0,34.0,0.0,0.0,125.3,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,10.0,15.0,10.5,10.818181818181818,0.0,0.0,10.0,15.0,11.0,11.636363636363637,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,132.0,1.0,19.0,38.0,9.0,7.0,119.1,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,16.0,1.0,12.0,0.0,0.0,5.0,6.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,39.0,1.0,9238.0,1.0,1.0,130.0,1.0,19.0,38.0,9.0,10.0,146.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,8.0,5.0,12.6,0.0,0.0,6.0,11.0,4.0,11.25,0.0,12.4,0.5,1.79,Graduate
1.0,43.0,1.0,9130.0,1.0,1.0,130.0,1.0,1.0,1.0,1.0,1.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,12.0,1.0,13.0,0.0,0.0,5.0,7.0,3.0,14.0,0.0,9.4,-0.8,-3.12,Enrolled
1.0,17.0,3.5,9147.0,1.0,1.0,129.0,1.0,19.0,1.0,9.0,4.0,122.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,11.6,0.0,0.0,5.0,10.0,4.0,10.75,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,3.5,9119.0,1.0,1.0,130.0,1.0,19.0,1.0,4.0,5.0,118.1,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,11.0,1.0,10.0,0.0,0.0,5.0,14.0,1.0,11.0,0.0,8.9,1.4,3.51,Dropout
1.0,39.0,1.0,9670.0,1.0,1.0,140.0,1.0,38.0,37.0,7.0,7.0,105.2,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,6.0,7.0,1.0,14.0,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,17.0,3.5,9119.0,1.0,1.0,131.0,1.0,19.0,37.0,9.0,7.0,123.3,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,9.0,5.0,12.6,0.0,0.0,5.0,8.0,2.0,12.5,0.0,8.9,1.4,3.51,Dropout
1.0,17.0,1.0,8378.5,1.0,1.0,129.0,1.0,1.0,1.0,9.0,9.0,124.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,39.0,1.0,9991.0,1.0,1.0,133.1,1.0,19.0,37.0,9.0,9.0,149.4,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,11.0,2.0,11.333333333333334,0.0,0.0,5.0,9.0,1.0,12.0,0.0,11.1,0.6,2.02,Dropout
1.0,43.0,1.0,9254.0,1.0,1.0,112.0,1.0,37.0,37.0,9.0,9.0,108.5,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5.0,11.4,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,1.0,9254.0,1.0,1.0,119.0,1.0,1.0,1.0,4.0,10.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,10.8,0.0,0.0,6.0,10.0,2.0,10.5,0.0,10.8,1.4,1.74,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,10.0,101.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,14.0,5.0,12.87857142857143,0.0,0.0,8.0,15.0,7.0,11.85625,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,123.0,1.0,3.0,1.0,2.0,5.0,112.9,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,17.0,3.0,9070.0,1.0,1.0,131.0,1.0,38.0,37.0,5.0,5.0,120.2,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,8.0,5.0,11.4,0.0,15.5,2.8,-4.06,Enrolled
1.0,1.0,1.0,9147.0,1.0,1.0,120.0,1.0,34.0,34.0,16.5,16.5,111.6,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,9.0,3.0,12.833333333333334,0.0,10.8,1.4,1.74,Enrolled
1.0,1.0,1.0,9147.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,2.0,134.1,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,39.0,1.0,9119.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,101.6,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,11.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,18.0,2.0,9670.0,1.0,1.0,121.0,1.0,37.0,38.0,4.0,1.0,111.9,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,6.0,6.0,14.0,0.0,13.9,-0.3,0.79,Graduate
1.0,51.0,1.0,9147.0,1.0,1.0,148.0,1.0,1.0,19.0,9.0,6.0,118.4,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,5.0,7.0,5.0,13.4,0.0,0.0,5.0,7.0,4.0,13.25,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,139.0,1.0,38.0,1.0,5.0,5.0,127.1,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,8.0,5.0,11.2,0.0,0.0,5.0,13.0,4.0,11.25,0.0,12.7,3.7,-1.7,Graduate
1.0,17.0,3.0,8378.5,1.0,1.0,125.0,1.0,37.0,37.0,5.0,10.0,120.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,3.5,9070.0,1.0,1.0,128.0,1.0,1.0,1.0,9.0,10.0,136.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,5.0,11.8,0.0,11.1,0.6,2.02,Dropout
1.0,17.0,2.0,9670.0,1.0,1.0,132.0,1.0,1.0,19.0,5.0,3.0,124.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,7.0,3.0,12.333333333333334,0.0,0.0,5.0,5.0,4.0,11.25,0.0,7.6,2.6,0.32,Dropout
1.0,17.0,3.5,9085.0,1.0,1.0,137.0,1.0,38.0,38.0,16.5,16.5,141.6,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,7.0,4.0,12.25,0.0,0.0,5.0,7.0,5.0,12.0,0.0,7.6,2.6,0.32,Graduate
1.0,44.0,1.0,8378.5,1.0,1.0,160.0,1.0,19.0,38.0,9.0,9.0,160.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,39.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,19.0,4.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,13.0,3.0,10.75,0.0,0.0,5.0,9.0,3.0,10.333333333333334,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,1.0,8378.5,1.0,1.0,134.0,1.0,37.0,37.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,7.0,7.0,0.0,7.3999999999999995,0.0,0.0,7.0,8.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,39.0,1.0,9670.0,1.0,1.0,133.1,1.0,37.0,1.0,9.0,3.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,13.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,2.0,9147.0,1.0,1.0,116.0,1.0,37.0,1.0,5.0,3.0,124.8,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,9.0,2.0,14.333333333333334,0.0,0.0,5.0,10.0,2.0,12.5,0.0,7.6,2.6,0.32,Enrolled
1.0,44.0,1.0,9130.0,1.0,1.0,140.0,1.0,4.0,4.0,2.0,10.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,8.0,2.0,11.5,0.0,0.0,5.0,13.0,2.0,11.5,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,3.0,8378.5,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,124.3,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,1.0,9147.0,1.0,1.0,122.0,1.0,1.0,38.0,1.0,7.0,118.9,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,5.0,11.0,2.0,10.5,0.0,0.0,5.0,13.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,17.0,1.0,9670.0,1.0,1.0,141.0,1.0,19.0,37.0,5.0,8.0,130.2,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,120.0,1.0,1.0,3.0,16.5,16.5,120.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,16.0,1.0,11.0,0.0,0.0,6.0,16.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Enrolled
1.0,7.0,1.0,9070.0,1.0,1.0,140.0,1.0,37.0,37.0,7.0,7.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0,6.0,6.0,1.0,10.0,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,1.0,9.0,1.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,6.0,16.0,0.0,7.3999999999999995,0.0,0.0,6.0,8.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,17.0,2.0,9119.0,1.0,1.0,137.0,1.0,1.0,1.0,4.0,4.0,130.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,1.0,12.0,0.0,0.0,5.0,7.0,3.0,10.666666666666666,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,2.0,9670.0,1.0,1.0,122.0,1.0,1.0,1.0,9.0,9.0,116.1,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,4.0,12.25,0.0,0.0,5.0,5.0,5.0,12.2,0.0,9.4,-0.8,-3.12,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,130.0,1.0,1.0,1.0,3.0,10.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,10.0,16.0,5.0,11.4,0.0,0.0,7.0,13.0,6.0,11.666666666666666,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,2.0,9991.0,1.0,1.0,140.0,1.0,37.0,37.0,5.0,5.0,124.3,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Dropout
1.0,17.0,3.5,9670.0,1.0,1.0,125.0,1.0,38.0,1.0,9.0,7.0,125.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,4.0,14.25,0.0,0.0,6.0,10.0,5.0,14.0,0.0,10.8,1.4,1.74,Graduate
1.0,51.0,1.0,8378.5,1.0,1.0,110.0,1.0,19.0,38.0,9.0,10.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,10.0,12.0,10.5,14.454545454545457,0.0,0.0,10.0,11.0,10.0,14.2,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9003.0,1.0,1.0,133.1,1.0,38.0,38.0,4.0,8.0,115.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,10.0,13.0,10.5,14.538461538461538,0.0,0.0,10.0,14.0,12.0,14.461538461538462,0.0,15.5,2.8,-4.06,Graduate
1.0,43.0,1.0,9500.0,1.0,1.0,132.0,1.0,1.0,38.0,7.0,7.0,129.6,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,7.0,10.0,6.0,12.733333333333334,0.0,0.0,8.0,10.0,7.0,11.95,0.0,16.2,0.3,-0.92,Graduate
1.0,51.0,1.0,9070.0,1.0,1.0,122.0,1.0,38.0,38.0,9.0,9.0,128.8,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,10.0,13.0,5.0,13.2,0.0,0.0,10.0,12.0,4.0,13.5,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,3.0,8378.5,1.0,1.0,155.0,1.0,4.0,3.0,1.0,1.0,144.2,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,Graduate
1.0,39.0,1.0,9238.0,1.0,1.0,120.0,1.0,37.0,37.0,7.0,7.0,134.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,10.0,4.0,12.75,0.0,8.9,1.4,3.51,Dropout
1.0,43.0,1.0,9147.0,1.0,1.0,129.0,1.0,19.0,1.0,9.0,5.0,112.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,9.0,9.0,5.0,11.2,0.0,0.0,9.0,14.0,7.0,11.25,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,144.0,1.0,38.0,37.0,9.0,9.0,128.8,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,13.2,0.0,0.0,7.0,7.0,6.0,13.2,0.0,7.6,2.6,0.32,Graduate
1.0,39.0,1.0,9119.0,1.0,1.0,130.0,1.0,19.0,37.0,9.0,9.0,134.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,8.0,5.0,11.833333333333334,0.0,0.0,5.0,8.0,4.0,14.0,0.0,12.7,3.7,-1.7,Enrolled
1.0,1.0,1.0,9254.0,1.0,1.0,133.1,1.0,3.0,1.0,2.0,4.0,125.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,10.0,5.0,11.333333333333334,0.0,0.0,6.0,14.0,2.0,11.5,0.0,12.7,3.7,-1.7,Enrolled
1.0,17.0,3.5,9119.0,1.0,1.0,133.0,1.0,3.0,1.0,9.0,3.0,123.2,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,6.0,5.0,14.6,0.0,8.9,1.4,3.51,Graduate
1.0,17.0,3.0,9119.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,7.0,118.4,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,2.0,11.5,0.0,7.6,2.6,0.32,Dropout
1.0,51.0,1.0,9670.0,1.0,1.0,133.1,1.0,3.0,1.0,3.0,10.0,116.2,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,11.0,5.0,12.857142857142858,0.0,0.0,6.0,12.0,5.0,13.666666666666666,0.0,11.1,0.6,2.02,Dropout
1.0,39.0,1.0,9119.0,1.0,1.0,133.1,1.0,37.0,19.0,9.0,3.0,123.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,16.0,3.0,14.333333333333334,0.0,0.0,5.0,9.0,5.0,12.428571428571429,0.0,9.4,-0.8,-3.12,Enrolled
1.0,17.0,1.0,9670.0,1.0,1.0,118.0,1.0,19.0,38.0,7.0,9.0,113.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,9.0,5.0,13.5,0.0,0.0,6.0,6.0,6.0,14.0,0.0,12.4,0.5,1.79,Graduate
1.0,51.0,1.0,9085.0,1.0,1.0,120.0,1.0,3.0,3.0,4.0,2.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,8.0,6.0,14.428571428571429,0.0,0.0,6.0,12.0,4.0,15.6,0.0,11.1,0.6,2.02,Enrolled
1.0,17.0,3.0,9853.0,1.0,1.0,133.1,1.0,12.0,1.0,4.0,0.0,134.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,12.0,0.0,7.3999999999999995,0.0,0.0,6.0,12.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,8378.5,1.0,1.0,145.0,1.0,3.0,1.0,4.0,3.0,149.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,4.0,119.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,12.82875,0.0,0.0,8.0,8.0,8.0,12.82875,0.0,9.4,-0.8,-3.12,Graduate
1.0,43.0,1.0,9130.0,1.0,1.0,125.0,1.0,39.0,3.0,3.0,2.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,0.0,7.3999999999999995,0.0,0.0,5.0,6.0,4.0,13.75,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,148.0,1.0,1.0,19.0,4.0,5.0,135.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,7.3999999999999995,0.0,0.0,8.0,0.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,3.5,9070.0,1.0,1.0,139.0,1.0,3.0,19.0,1.0,5.0,138.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,9.4,-0.8,-3.12,Graduate
